"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geoData";
"55.772477569";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 25, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60208848";"870358809";"{type=Point, coordinates=[37.60208848, 55.772477569]}";
"55.772477387";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 25, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.602072545";"870358810";"{type=Point, coordinates=[37.602072545, 55.772477387]}";
"55.773307246";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 25, строение 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.600767441";"870358812";"{type=Point, coordinates=[37.600767441, 55.773307246]}";
"55.773772979";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 25, строение 1Б";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599842022";"870358813";"{type=Point, coordinates=[37.599842022, 55.773772979]}";
"55.773085226";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 41";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604952299";"870358814";"{type=Point, coordinates=[37.604952299, 55.773085226]}";
"55.773361319";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 43, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607110614";"870358815";"{type=Point, coordinates=[37.607110614, 55.773361319]}";
"55.773361499";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 43, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60712655";"870358816";"{type=Point, coordinates=[37.60712655, 55.773361499]}";
"55.741678089";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Остоженка, дом 17";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599414552";"870358817";"{type=Point, coordinates=[37.599414552, 55.741678089]}";
"55.739900024";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Остоженка, дом 30, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596372115";"870358818";"{type=Point, coordinates=[37.596372115, 55.739900024]}";
"55.753326231";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Большая Молчановка, дом 24/2, строение 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.590934372";"894894803";"{type=Point, coordinates=[37.590934372, 55.753326231]}";
"55.755791898";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Лубянский проезд, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.633408645";"894894806";"{type=Point, coordinates=[37.633408645, 55.755791898]}";
"55.744971993";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Нащокинский переулок, дом 2/4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599057584";"894894814";"{type=Point, coordinates=[37.599057584, 55.744971993]}";
